Date,Open,High,Low,Close,Volume
2010-11-03,65.15825700402615,65.48730069039576,63.74260610709454,65.27304077148438,4081700
2010-11-04,66.03060965931324,67.23965454354617,65.88521648617962,66.60452270507812,6606100
2010-11-05,66.92590071675464,66.94885630040274,65.80868422010688,66.06885528564453,3724300
2010-11-08,65.65566505026732,66.26783555870828,65.46436067172708,65.70157623291016,5515100
2010-11-09,66.06121368954194,66.06886165939954,65.00521003470021,65.27304077148438,4920500
2010-11-10,65.2730684496017,66.18367349110422,65.26541463835368,66.0000228881836,3999000
2010-11-11,65.59442329103386,66.23720297565673,65.21181466785997,66.19129180908203,5850800
2010-11-12,65.82400656313405,66.70400785284775,65.52557220617449,65.99235534667969,4123700
2010-11-15,66.3367146673399,66.40558144804845,65.9158426580758,65.96175384521484,3131100
2010-11-16,65.58678460812818,65.64034959419878,64.25530792712644,64.4619140625,5699800
2010-11-17,64.74298920636409,65.08179247402065,64.31177596835435,64.64288330078125,3130600
2010-11-18,65.32819160793778,66.02890938455626,65.11258794582723,65.87490844726562,3576400
2010-11-19,65.85948942529207,65.87489304027402,65.23577813795332,65.4590835571289,3221300
2010-11-22,65.18957215270146,65.49757392269403,64.65825911237702,65.37437438964844,2976300
2010-11-23,64.61207248422713,65.09718065281474,64.0191566256395,64.36566162109375,3933200
2010-11-24,65.05866036064893,65.3050652841601,64.7429568061925,65.18956756591797,3857600
2010-11-26,65.03558661783194,65.50529710754874,64.61977704293054,64.98938751220703,1661300
2010-11-29,64.45034214144277,64.97395329942127,63.91133324709273,64.85075378417969,3590000
2010-11-30,64.10384025258583,64.91235950657514,63.93443577081613,64.66595458984375,3463500
2010-12-01,65.77479651351503,66.78352194688671,65.75939877110294,66.2599105834961,5153700
2010-12-02,66.4061975541358,67.09151152394149,66.33689891381633,66.61410522460938,4257900
2010-12-03,66.26761037589964,67.17622997484388,66.07510627336704,66.94522857666016,2910700
2010-12-06,66.99142140946219,67.31482686149688,66.69881731592011,66.89901733398438,3165400
2010-12-07,66.74500597312128,67.04531182798922,64.53505731381037,64.82766723632812,10359600
2010-12-08,64.08845018600815,65.31277311027665,64.08845018600815,65.20497131347656,5145300
2010-12-09,65.43597605154449,65.48987694791059,64.46575404219756,64.76605987548828,3598100
2010-12-10,64.95087207042111,65.00477297505351,64.48886347717801,64.92777252197266,4453200
