Date,Open,High,Low,Close,Volume
2010-11-03,47.80138373860984,47.82940270861343,47.16384259665107,47.61922836303711,26545300
2010-11-04,47.920482475254985,48.7611905373278,47.843416945970965,48.607059478759766,31221400
2010-11-05,48.64909033347586,49.041419982910156,48.62106602350333,49.041419982910156,26531700
2010-11-08,48.68414748574677,49.33569840545939,48.663130576255064,49.26564025878906,23628000
2010-11-09,49.554674059714586,50.132776450905524,49.42072173460718,49.79437255859375,33938100
2010-11-10,50.02702422629165,50.168028087338634,49.45597338060649,50.146873474121094,25482400
2010-11-11,50.05522314517984,50.689727049530134,49.864874663248315,50.640377044677734,23788900
2010-11-12,50.323138137253295,50.33724121661897,49.65338709360119,50.048187255859375,24598100
2010-11-15,50.06227999517384,50.21033002544185,49.660428376232765,49.688629150390625,18779600
2010-11-16,49.08232290565174,49.22332138893965,48.335015883733234,48.60292053222656,27543400
2010-11-17,48.53242425213265,48.91312667693054,48.33502419010743,48.652278900146484,17471800
2010-11-18,49.10347206516837,49.625172907032535,49.09642052739055,49.56877136230469,18322900
2010-11-19,49.491226424357635,49.766177263923666,48.89902627106094,49.73093032836914,24116400
2010-11-22,49.42072355040038,49.5617274185224,48.497171073878405,49.48417663574219,18907900
2010-11-23,48.50422560404446,48.75097566504474,48.16582167842412,48.631126403808594,22672000
2010-11-24,48.82148245102716,49.35023496854731,48.77918397082515,49.26563262939453,19335600
2010-11-26,48.85671541775106,48.94836388146884,48.5747131110277,48.80736541748047,7324600
2010-11-29,48.5465103474145,49.096411864615675,48.15171036147445,48.962459564208984,20021200
2010-11-30,48.32797440182402,49.17397614092137,48.16582128947729,49.04002380371094,27524300
2010-12-01,49.61812367131239,50.44298150967156,49.61812367131239,50.287879943847656,26590200
2010-12-02,50.18917560926665,50.5205279479866,50.01997098178382,50.39362716674805,21274800
2010-12-03,50.06227387328121,50.266725426863474,49.97767156115326,50.18917465209961,19457100
2010-12-06,50.19621479848959,50.47821709305902,50.09751480220225,50.273765563964844,15985400
2010-12-07,50.69676351942547,50.88711194478355,50.351308209384264,50.37950897216797,23694600
2010-12-08,50.668583056883726,50.915333106669,50.39363223301618,50.65447998046875,22654900
2010-12-09,50.79547951264814,50.85892721485369,50.2878763800149,50.76022720336914,17971600
