Date,Open,High,Low,Close,Volume
2010-11-08,11.76815635748065,11.923932788693671,11.76815635748065,11.831883430480957,49730800
2010-11-09,11.909769317990285,11.909769317990285,11.711509129037564,11.768155097961426,51924800
2010-11-10,11.782316144201586,11.803558732884344,11.591137059741362,11.718589782714844,51685600
2010-11-11,11.64070410318363,11.697349378259814,11.484928367732556,11.576977729797363,48482300
2010-11-12,11.506169319152832,11.605299069157454,11.407039569148212,11.506169319152832,50251700
2010-11-15,11.492006045500258,11.633620253115348,11.456602669166669,11.47076416015625,40753300
2010-11-16,11.428275859876134,11.442437346123057,11.159208323465093,11.230015754699707,76907000
2010-11-17,11.237102003701384,11.272506088912309,11.15921413988673,11.194618225097656,37748300
2010-11-18,11.329151339884158,11.47076627590038,11.329151339884158,11.357474327087402,52094100
2010-11-19,11.371634290189776,11.492006618462316,11.29374643700415,11.484926223754883,51233000
2010-11-22,11.4282773137171,11.4282773137171,11.173371231125268,11.35038948059082,68334900
2010-11-23,11.208777682260566,11.251261453145636,11.06716277170788,11.159212112426758,58186900
2010-11-24,11.19461657258802,11.314988899518328,11.173373984141048,11.286665916442871,44100200
2010-11-26,11.173375699586401,11.244183168146092,11.152133810158928,11.18753719329834,18137700
2010-11-29,11.137969918811633,11.364553067145945,11.102566543293394,11.307907104492188,58768100
2010-11-30,11.152130515884158,11.29374470889066,11.130888632731414,11.208776473999023,56040100
2010-12-01,11.350392530521853,11.541571617126465,11.350392530521853,11.541571617126465,71703000
2010-12-02,11.534489478092038,11.810637474060059,11.527408382095574,11.810637474060059,84019600
2010-12-03,11.67610437134108,11.895607123870313,11.654862486642442,11.881444931030273,52269700
2010-12-06,11.824799537658691,11.93809146758355,11.775235371737683,11.824799537658691,61127400
2010-12-07,11.980575495660803,12.235482343452102,11.952253917134403,12.058464050292969,100318200
2010-12-08,12.044301993084984,12.129269528842405,11.938090466546145,12.065543174743652,49453200
2010-12-09,12.185914602330849,12.200076793634137,12.079704488081902,12.129268646240234,40653200
2010-12-10,12.192996736116058,12.660325238288909,12.178835947352747,12.547033309936523,130926300
2010-12-13,12.667408791003323,12.674489187150316,12.426664085510978,12.476229667663574,70590600
2010-12-14,12.504549032254548,12.674485513333838,12.447903070374313,12.525790214538574,79421200
2010-12-15,12.490386375430663,12.539951941374644,12.29920731460908,12.384176254272461,73579500
2010-12-16,12.412504779273869,12.6532481090268,12.37001958818183,12.582441329956055,56071900
2010-12-17,12.554117655427195,12.582440646429276,12.440825691418867,12.532875061035156,67860600
2010-12-20,12.582440646429276,12.603683240821317,12.497471673423032,12.532875061035156,42170500
2010-12-21,12.589514371278058,12.745290036955879,12.56119139528562,12.674483299255371,43510400
2010-12-22,12.72845751071667,12.906927525730625,12.721319049975381,12.892650604248047,44696200
2010-12-23,12.849813127263195,12.95689567036698,12.83553621009195,12.878368377685547,32197200
2010-12-27,12.79270668750867,13.01400886197827,12.79270668750867,12.985453605651855,34650700
2010-12-28,12.999731201405345,13.14250749045788,12.964037483162269,13.078258514404297,49632900
2010-12-29,13.113950867470168,13.199616631983785,13.035423562645997,13.042563438415527,35952000
2010-12-30,13.049702578366249,13.09967321487736,12.964036809387004,12.985453605651855,30050000
2010-12-31,12.956894423091702,13.099669245379605,12.942616091215077,13.05683708190918,28157000
2011-01-03,13.199615457539565,13.206753916593865,13.00686715051381,13.049700736999512,54941300
2011-01-04,13.092533330486768,13.285280227661133,12.935480145817287,13.285280227661133,82180200
2011-01-05,13.22103018542589,13.363806439899992,13.149642766228782,13.306695938110352,53375200
2011-01-06,13.342393202483382,13.363810000380484,13.149646269650264,13.249588966369629,41225700
2011-01-07,13.263869509856557,13.320980036361245,12.992595216999527,13.156786918640137,59629900
2011-01-10,13.285282280093528,13.385226389843481,13.178201126036,13.213894844055176,65516300
2011-01-11,13.356668188528202,13.428055608833438,13.263863975699433,13.29955768585205,48457000
2011-01-12,13.256724235156438,13.370943813385495,13.192473863797893,13.32811164855957,63661800
2011-01-13,13.37094331477514,13.420915351941709,13.249583866867518,13.278139114379883,46595000
2011-01-14,13.285281186645616,13.449474258532184,13.242449011763961,13.435195922851562,43925100
2011-01-18,13.549413257707492,13.556551715565654,13.249583866867518,13.278139114379883,73326100
2011-01-19,13.285284088560212,13.30670088871918,12.985455966736739,13.08539867401123,85477700
2011-01-20,13.178203720099521,13.271007971649517,12.971178415540145,13.156786918640137,70442100
2011-01-21,13.784996803769458,14.256156369836308,13.742163214803357,14.091964721679688,238243400
2011-01-24,14.227603555795444,14.363239973261805,14.091967138329084,14.306129455566406,102489100
2011-01-25,14.263294219970703,14.477457907411944,14.134796290721955,14.263294219970703,105026500
2011-01-26,14.406067379086402,14.420344294335123,14.220458984375,14.220458984375,70463700
2011-01-27,14.249020208831308,14.513154580382084,14.206186612955861,14.477460861206055,70554200
2011-01-28,14.555987904400034,14.805845350045997,14.363239558720949,14.420350074768066,106277200
2011-01-31,14.37037638020414,14.484595971935523,14.348959587219532,14.377514839172363,53792300
2011-02-01,14.548849066259573,14.920066030981253,14.491738546136185,14.848678588867188,71036400
2011-02-02,14.877232831329211,14.96289860565477,14.741596417373923,14.784428596496582,43967300
2011-02-03,14.741593230059134,14.82725756978276,14.577400177415653,14.812980651855469,42762400
2011-02-04,14.841532569589978,14.848671026949946,14.563119987834666,14.677339553833008,44832400
2011-02-07,14.82725561884358,14.991448649882889,14.798700370666298,14.89864444732666,47202300
2011-02-08,14.962897901092273,15.212755335716528,14.927204184157404,15.191338539123535,57137900
2011-02-09,15.205617696365106,15.298421931837531,15.03428614653282,15.212756156921387,63498800
2011-02-10,15.112811902827326,15.212754588552375,14.948618830478916,15.184199333190918,52224000
2011-02-11,15.02000787377991,15.305559015056913,15.012867997785888,15.227031707763672,42281600
2011-02-14,15.355528084735305,15.455472177659091,15.312695913539384,15.348389625549316,45139300
2011-02-15,15.312688623985197,15.341243863215514,15.16277397204587,15.31982707977295,41203700
2011-02-16,15.291279869498975,15.34125191841056,15.169920393068027,15.305558204650879,40569800
2011-02-17,15.19133557656905,15.40549925249308,15.177058659011402,15.362667083740234,38124200
2011-02-18,15.376945632170242,15.41977780546585,15.20561552290776,15.305558204650879,47303500
2011-02-22,14.905784864622525,15.141363922950795,14.748731687043701,14.862951278686523,75421100
2011-02-23,14.648788631171602,14.770146678611146,14.334680868128395,14.541706085205078,88337900
2011-02-24,14.466639303489577,14.847719876938005,14.452259604173344,14.797388076782227,67943400
2011-02-25,14.89085853342209,15.013091667376468,14.739864578168195,14.969949722290039,47514600
2011-02-28,15.063427273191024,15.149709767093968,14.969954928031534,15.041857719421387,44358800
